smiles,pIC50
CNC1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)N(C1=O)C,8.327902
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCC3=CC=C(C=C3)OC,8.3213
CC1=C(N2C=C(C=CC2=N1)C3=CN4C(=NC(=C4C(=O)NCC5=CC(=CC=C5)OC)C)C=C3)C(=O)NCC6=CC(=CC=C6)OC.C(=O)(C(F)(F)F)O,8.318216
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCOCC=C.C(=O)(C(F)(F)F)O,8.318216
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC6=C(C=C5)OCO6)OC,8.314706
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NC3=CC4=C(C=C3)OCO4,8.311491
CCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl,8.30103
CCOC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=CC=C4)O)C(=O)C3=O)C5=CC=C(C=C5)C(C)(C)C,8.30103
CC1=CN=C(C=C1N2C3=C(C=NC=C3)N(C2=O)CC(=O)N)C4=C(C=CC(=C4)Cl)F,8.30103
CCCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)C,8.283997
CCCCOC1=CC=C(C=C1)C2C(=C(C3=CC4=C(C=C3)OCCO4)O)C(=O)C(=O)N2C5=NC6=C(S5)C=C(C=C6)Cl,8.283997
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F,8.27597
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)CC5=CC=C(C=C5)C(F)(F)F)NC6=CC7=C(C=C6)OCO7,8.270754
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NCC5=CC(=CC=C5)C(F)(F)F,8.26568
CCOC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)C)C5=CC=C(C=C5)F)O,8.259637
CN1C2=CC=CC=C2C(=O)N1C3=CC=CC(=N3)C4=NN=CN4C5CC5,8.259637
C1CC1N2C=NN=C2C3=NC(=CC=C3)N4C(=O)C5=CC=CC=C5S4,8.259637
C1CCOC(C1)N2C3=CC=CC=C3C(=O)N2C4=CC=CC(=N4)C5=NN=CN5C6CC6,8.259637
C1C2=CC=CC=C2C(=O)N1C3=CC=CC(=N3)C4N=NC5=CC=CN45,8.259637
C1CC1N2C=NN=C2C3=NC(=NC=C3)N4CC5=CC=CC=C5C4=O,8.259637
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=C(C=C5)N6CCOCC6)OC,8.25555
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5)NCCOC6=CC=CC=C6,8.24726
C1=CC2=C(C=C1C3=NC(=NC=C3)N)NN=C2N,8.244887
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NC6=CC7=C(C=C6)OCO7,8.24268
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCCOC5=CC=CC=C5)OC,8.234704
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=C(C=C5)OCCN6CCCCC6)OC,8.23463
CC1=CC(=C(C=C1N2C=C(N=C2)C3CC3)C(=O)NC4=CC=CC=N4)F,8.2218485
CCN(CC)C1=NC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4=CC=C(C=C4)N5C=CN=C5,8.219683
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCOC3=CC=CC=C3,8.219251
CC(C)N1C=NN=C1C2=CC(=CC=C2)NC(=O)C3=CN(N=C3OC)C,8.210137
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCC5=CC(=CC=C5)C(F)(F)F)OC,8.204537
COC1=C(C=C2C(=C1)C(=NC(=N2)NCC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6)OC,8.203148
CC1=CC(=C2C(=C1)SC(=N2)N3C(C(=C(C4=CC=C(C=C4)Cl)O)C(=O)C3=O)C5=CC=C(C=C5)C(C)C)C,8.20066
CC1C(C(CC(O1)N2C3=C(C=C(C=C3)O)C4=C5C(=C6C7=CC=CC=C7NC6=C42)CNC5=O)NC(=O)C)O,8.19382
CN1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=C(C(=C3)NC4=CC=CC=C4C5=NC=CC=N5)C(F)(F)F)OC.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,8.19321
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,8.192195
CC1=CC(=NC(=N1)NC2=CC=CC=C2)NC3=CC=C(C=C3)N4CCOCC4,8.189499
CC(C)N1C=NN=C1C2=NC(=CC=C2)N(C)C(=O)N(C)C3=NN4C=CC=CC4=C3,8.177767
CC1=CC(=NC(=N1)N2CCN(CC2)C3=CC=CC=N3)NC4=CC=C(C=C4)N5CCOCC5,8.176004
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6,8.175679
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC5=C(C=C4)N=CC=C5,8.175549
CC1=CC(=NC(=N1)NCC2=CC3=C(C=C2)OCO3)NC4=CC=C(C=C4)N5CCOCC5,8.174574
CC1=CC(=NC(=N1)N2CCC3=CC=CC=C3C2)NC4=CC=C(C=C4)N5CCOCC5,8.174444
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=NC=C3)NC4=CC=C(C=C4)N5CCOCC5)OC,8.174185
COC1=CC=C(C=C1)CCNC2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4,8.173731
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)NCC4=CC(=CC=C4)C(F)(F)F,8.173471
CCCNC1=C2C(=NC(=N1)NC3=CC=C(C=C3)N4CCOCC4)N(C=N2)CC5=CC=C(C=C5)C(F)(F)F,8.171727
CC1=CN=C(N=C1NCC2=CC=CC=C2)NC3=CC=C(C=C3)N4CCOCC4,8.17134
COC1=CC=C(C=C1)CCNC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=C(C=C4)N5CCOCC5,8.16845
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCOC4=CC=CC=C4)OC)OC,8.168323
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=CC(=C(C(=C3)OC)OC)OC,8.164881
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4CC4)OC)OC,8.157266
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NCC3=CC=CC=C3,8.153787
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,8.146241
COC1=CC(=CC(=C1OC)OC)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC=C(C=C4)N5CCOCC5)OC)OC,8.143996
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6,8.130533
CC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)F)C5=CC=C(C=C5)C(C)(C)C)O,8.119186
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCCC4=CC=C(C=C4)OC)OC)OC,8.117931
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC(=CC=C4)N(C)C,8.111203
COC1=CC(=CC(=C1OC)OC)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=CC=C(C=C4)N5CCOCC5,8.111147
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCCC3=CC=C(C=C3)OC,8.110362
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NC4=CC=C(C=C4)N5CCOCC5,8.105075
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5CCN(CC5)CC6=CC=CC=C6,8.10364
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5CCOCC5)NC6CCN(CC6)CC7=CC=CC=C7,8.101824
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)COCCOCCNC(=O)C9=CC(=C(C=C9)C1=C2C=CC(=[N+](C)C)C=C2OC2=C1C=CC(=C2)N(C)C)C(=O)O)OC.[Cl-],8.09691
CCNC1=NC2=CC(=C(C=C2C(=N1)NC3=CC=C(C=C3)N4CCOCC4)OC)OC,8.09653
CCN(CC)C1=NC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC=C(C=C5)N6CCOCC6,8.087671
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC(=C3)C4=CC5=C(C=C4)NC=C5)N,8.085551
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3CCN(CC3)CC4=CC=CC=C4)NC5=CC=C(C=C5)N6CCOCC6)OC,8.082914
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NC4=CC(=C(C(=C4)OC)OC)OC)OC)OC,8.081603
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=CC=C5)OC,8.070224
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NC3CCN(CC3)CC4=CC=CC=C4,8.066513
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NCC6=CC(=CC=C6)C(F)(F)F,8.064493
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NC7CCN(CC7)CC8=CC=CC=C8,8.062733
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NCC6=CC(=CC=C6)C(F)(F)F,8.054383
CN1C2=CC=CC=C2N=C1NC3=NC4=CC(=C(C=C4C(=N3)NC5=CC=C(C=C5)N6CCOCC6)OC)OC,8.048371
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCCC3=CC=C(C=C3)O,8.046385
CC1=CC(=NC(=N1)C2=CC=C(C=C2)OC)NC3=CC=C(C=C3)N4CCOCC4,8.0430155
CCOC1=CC=C(C=C1)C2C(=C(C(=O)N2C3=NC4=C(S3)C=C(C=C4)C)O)C(=O)C5=CC=CS5,8.040958
C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6)CC7=CC=CC=C7,8.033577
COC1=CC=C(C=C1)CCNC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CC=CC=C6,8.032593
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=CC=C3)NC4=CC=C(C=C4)N5CCOCC5)OC,8.020998
CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5,8.0
CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,8.0
CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3,8.0
CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,8.0
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)N(C)C(=O)C9=CC=CC=C9)OC,8.0
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C9=CC=CC=C9)OC,8.0
CCNC1=C2C3=CC=CC=C3C(=O)C4=C2C(=CC=C4)N(C1=O)C,8.0
CC(C)(CC(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=CC=CC(=C4)C(F)(F)F)Cl)O,8.0
C1=CC(=C(C(=C1)Cl)C2=[N+](C=CC3=C(C=CN=C32)C4=C(C=C(C=C4)F)Cl)[O-])Cl,8.0
COC1=CC=C(C=C1)C2=C(N=CO2)C(=O)NCC3=CC=NC=C3,8.0
CC(C)(C(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=C5C=NSC5=CC=C4)Cl)N,8.0
CC1=CC=C(C=C1)S(=O)(=O)O.CC(C)(C(=O)NCCN1C=CC2=C1C(=NC=N2)NC3=CC(=C(C=C3)OC4=CC(=CC=C4)Cl)Cl)S(=O)(=O)C,8.0
CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,8.0
CC1=C(C=CC(=C1F)S(=O)(=O)C)C(=O)N2CCOC3=C(C2)C=C(C=C3)C4=CN=C(C=C4)N,8.0
C1CNC2=C(C=C1C(=O)NCCO)C(=NC=N2)NC3=CC(=C(C=C3)OC4=C5C=CSC5=CC=C4)Cl,8.0
CN1C2=NC(=NC=C2C=C(C1=O)S(=O)(=O)C3=C(C=C(C=C3)F)F)NC4=CC5=C(C=C4)NC=C5,8.0
CC(C)(C)C(=O)N(C1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC=C4C=C(C=CC4=N3)Br,8.0
CC(=O)NC1=CC=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CN(N=C4)C,8.0
C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C=N2,8.0
CN(C)C1=CC=CC(=C1)NC2=NC=NC3=C2NC=N3,8.0
CC(=O)NC1=CC=CC(=C1)NC2=NC=NC3=C2NC=N3,8.0
CC(C)(C)C(=O)N(C1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC=C4C=C(C=CC4=N3)C5=CN(N=C5)C,8.0
C1=CC=C(C=C1)NC2=NC=NC3=C2NC=N3,8.0
C1=CC=C2C(=C1)C=NC(=N2)NC3=CC=C(C=C3)F,8.0
CC(=O)NC1=CC=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC(=CC=C4)N,8.0
C1=CC(=CC=C1NC2=NC=C3C=C(C=CC3=N2)Br)F,8.0
CC(=O)NC1=CC=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)Br,8.0
C1=CC=C2C(=C1)C=NC(=N2)NC3=CC(=CC=C3)Cl,8.0
C1=CC(=CC(=C1)Cl)NC2=NC=NC3=C2NC=N3,8.0
C1=CC(=CC(=C1)N)C2=CC3=CN=C(N=C3C=C2)NC4=CC=CC(=C4)N,8.0
C1=CC(=CC(=C1)NC2=NC=C3C=C(C=CC3=N2)Br)N,8.0
C1=CC(=CC=C1NC2=NC=NC3=C2NC=N3)F,8.0
C1=CC=C2C(=C1)C=NC(=N2)NC3=CC=CC(=C3)N,8.0
C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CNN=C4,8.0
CN1C=C(C=N1)C2=CC3=CN=C(N=C3C=C2)NC4=CC=CC=C4,8.0
CC(C)(C)C(=O)N(C1=CC=CC=C1)C2=CC=CC(=C2)NC3=NC=C4C=C(C=CC4=N3)C5=CNN=C5,8.0
C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)C4=CC(=CC=C4)N,8.0
CN1C=C(C=N1)C2=CC3=CN=C(N=C3C=C2)NC4=CC=CC(=C4)N,8.0
C1=CC=C(C=C1)NC2=NC=C3C=C(C=CC3=N2)Br,8.0
CN(C)C1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC(=O)COC3=CC4=C(C=C3)C(=O)C=CO4,8.0
CS(=O)(=O)NC1=C(N=CC(=C1)C2=CC=NC=C2)Cl,8.0
COC1=C(C=C(C=N1)C2=CC3=C(COC3)C(=C2)NC(=O)CN4CCOCC4)NS(=O)(=O)C,8.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN=CC4=CC=CC=C43,8.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CN=C4N3C=CC=C4,8.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)OC3=CC=CC=C3,8.0
CC(C)N1C=NN=C1C2=NC(=CC=C2)NC(=O)NC3=CC(=NN3C)C4CC4,8.0
CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CC(=CC=C4)N,7.990634
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NC5=CC6=C(C=C5)OCO6,7.9836354
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NCC5=CC=CC=C5)OC,7.980095
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6)CC7=CC=CC=C7,7.970819
CN(C)C1=CC=CC(=C1)NC2=NC3=C(C(=N2)NC4=CC=C(C=C4)N5CCOCC5)NC=N3,7.965532
C1CN(CCC1NC2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4)CC5=CC=CC=C5,7.959556
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NCCC7=CC=C(C=C7)O,7.956245
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4=CC5=C(C=C4)OCO5,7.942144
C1COCCN1C2=CC=C(C=C2)NC3=NC(=NC4=C3NC=N4)NC5=CC6=C(C=C5)N=CC=C6,7.9322968
C1COCCN1C2=CC=C(C=C2)NC3=NC4=C(C(=N3)NCC5=CC(=CC=C5)C(F)(F)F)NC=N4,7.9157815
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=NC=CC4=CC=CC=C43)NC5=CC=C(C=C5)N6CCOCC6)OC,7.9123607
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=CC4=C(C=C3)OCO4,7.9019103
C1CC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)C6=CSC=C6,7.9017024
CN(C)C1=CC=CC(=C1)NC2=NC3=CC(=C(C=C3C(=N2)NCC4=CC(=CC=C4)C(F)(F)F)OC)OC,7.8897133
CCN(CC)C(=O)C1CCCN(C1)C2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,7.881636
C1CN(CCN1C2=CC=CC=N2)C3=NC(=C4C(=N3)N(C=N4)C5=CSC=C5)NC6=CC=C(C=C6)N7CCOCC7,7.8779807
CSC1=NC(=NC2=C1NC=N2)N,7.876148
C1CN(CC2=CC=CC=C21)C3=NC=CC(=N3)NC4=CC=C(C=C4)N5CCOCC5,7.866557
COC1=C(C=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)N4CCOCC4)NC5CC5)OC,7.8650584
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O,7.8630576
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NC6=CC=C(C=C6)N7CCOCC7,7.8609085
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5=CC=C(C=C5)N6CCOCC6,7.8580174
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)NC4=CC=C(C=C4)N5C=CN=C5)NCCOC6=CC=CC=C6,7.8573604
COC1=CC(=CC(=C1OC)OC)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC=C(C=C5)N6CCOCC6,7.852571
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)C6=CSC=C6)NC7=CC=C(C=C7)N8CCOCC8,7.840854
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,7.840072
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)NC4=CC5=C(C=C4)OCO5,7.8305607
CN(C)C1=CC=CC(=C1)NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NC5=CC6=C(C=C5)OCO6,7.8287125
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)C5CCCCC5,7.8272805
CC(=C1C2=C3C(=NC1=O)C=CC=C3C(=O)C4=CC=CC=C42)O,7.823909
COC1=CC(=CC(=C1OC)OC)NC2=C3C(=NC(=N2)N4CCC5=CC=CC=C5C4)N(C=N3)C6=CC=CC=C6,7.8238797
CC1=CN=C(N=C1NC2=CC=C(C=C2)N3CCOCC3)C4=CC=C(C=C4)C(=O)N,7.814543
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=C(N4)C(=NC=N5)NCCC6=CC=C(C=C6)O,7.8043494
C1COCCN1C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5=CN=CC=C5)N(C=N4)C6=CC=CC=C6,7.7991223
C1CN(CCC1NC2=C3C(=NC(=N2)NC4=CC=C(C=C4)N5CCOCC5)N(C=N3)CC6=CC=C(C=C6)C(F)(F)F)CC7=CC=CC=C7,7.791478
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4CCOCC4)NC5=CC=CC=C5,7.7841244
CN(C)C1=CC=CC(=C1)NC2=NC=CC(=N2)NCC3=CC(=CC=C3)C(F)(F)F,7.783702
CC1=C(OC2=CC=CC=C12)C(=O)NC3=CC(=CC=C3)N4C=NN=N4,7.7772837
C1COCCN1C2=CC=C(C=C2)NC3=CC(=NC(=N3)N)NC4=CC5=C(C=C4)OCO5,7.7758555
C1CCC(CC1)N2C=NC3=C(N=C(N=C32)N4CCN(CC4)CC5=CC6=C(C=C5)OCO6)NCCOC7=CC=CC=C7,7.775726
C1COCCN1C2=CC=C(C=C2)NC3=NC(=C4C(=N3)N(C=N4)C5=CC=CC=C5)NCC6=CN=CC=C6,7.7719336
C1CCN(CC1)C2=NC=NC3=C2NC=N3,7.7695513
COC1=CC=C(C=C1)C(=C2C(N(C(=O)C2=O)C3=NC4=C(S3)C=C(C=C4)F)C5=CC(=CC=C5)F)O,7.7695513
C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC(=C5C(=N4)N(C=N5)CC6=CC=C(C=C6)C(F)(F)F)NC7=CC=C(C=C7)N8CCOCC8,7.76566
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)C4=CC=CC=N4)NC5CC5,7.76566
C1=CC(=CC(=C1)C(F)(F)F)CNC2=C3C(=NC(=N2)C4=CC=C(C=C4)C(=O)N)N(C=N3)CC5=CC=C(C=C5)C(F)(F)F,7.762783
CC1=CC(=NC(=N1)NC2=CC(=CC=C2)N(C)C)NCC3=CC(=CC=C3)C(F)(F)F,7.7616024
C1=CC=C(C=C1)N2C=NC3=C(N=C(N=C32)C4=CC=C(C=C4)C(=O)N)NCC5=CC(=CC=C5)C(F)(F)F,7.744631
CC(C)N1C=NC2=C(N=C(N=C21)N3CCN(CC3)CC4=CC5=C(C=C4)OCO5)NC6=CC=C(C=C6)N7CCOCC7,7.74451
COC1=NC=C(C=C1)C2=NC3=C(N2)C(=NC=N3)NC4=CC(=C(C(=C4)OC)OC)OC,7.7430177
CC1=CC(=NC(=N1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)NCCC5=CC=C(C=C5)O,7.7416263
CCCNC1=C2C(=NC(=N1)NC3=CC=C(C=C3)N4CCOCC4)N(C=N2)C5CCCCC5,7.7404537
C1COCCN1C2=CC=C(C=C2)NC3=NC=NC4=C3NC(=N4)C5=CC(=CC=C5)N,7.739166
C1CN(CCC1NC2=NC(=C3C(=N2)N(C=N3)CC4=CC=C(C=C4)C(F)(F)F)NCCC5=CC=C(C=C5)O)CC6=CC=CC=C6,7.7370033
CC1=CC(=NC(=N1)NC2=CC=C(C=C2)N3CCOCC3)NC4CCN(CC4)CC5=CC=CC=C5,7.7273464
CC(C)N1C2=NC=NC(=C2N=C1NC3=CC(=CC=C3)N(C)C)NC4CCN(CC4)CC5=CC=CC=C5,7.725958
CC(=O)NC1=CC=C(C=C1)NC2=NC(=NC3=CC(=C(C=C32)OC)OC)NC4=NC=CC5=CC=CC=C54,7.7259116
COC1=CC(=C(C=C1)OC)NC2=NC(=NC3=C2NC=N3)N,7.7235384
CN(C)C1=CC=CC(=C1)NC2=NN=C(C=C2)N3C=C(C4=CC=CC=C43)CC(=O)NC5=CC6=C(C=C5)OCO6,7.722162
CC1=CN=C(N=C1NC2=CC(=C(C(=C2)OC)OC)OC)C3=CC=C(C=C3)C(=O)N,7.720333
CC(C)N1C=NC2=C(N=C(N=C21)NC3=CC=C(C=C3)N4C=CN=C4)NC5=CC=C(C=C5)N6CCOCC6,7.7199683
COC1=CC2=C(C=C1)OCC(C2)C(=O)NC3=C(C=C(C=C3)C4=CNN=C4)OCCOCC5=CC=CC=C5.C(=O)(C(F)(F)F)O,7.716111
C1COCCN1C2=NN(C=N2)C3=CC=C(C=C3)NC4=NC=C5C=CC(=CC5=N4)C6=NNN=C6.C(=O)(C(F)(F)F)O,7.716111
CC1=NN(C(=N1)C)C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC(=CC=C4)N5N=CC=N5.C(=O)(C(F)(F)F)O,7.716111
CN1C=C(C=N1)C2=CC3=NC(=NC=C3C=C2)NC4=CC=C(C=C4)N5C=NC(=N5)N6CCOCC6.Cl,7.716111
CC1=C(C=NN1)C2=CC(=CC(=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5C(=NC(=N5)C)C)F.C(=O)(C(F)(F)F)O,7.716111
C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=C3)NC4=CC=CC=C4C(=O)NC5=CC=CC=C5,7.716111
C1C(OC2=CC=CC=C2O1)C(=O)NC3=CC=C(C=C3)C4=C5C=CNC5=NC=N4.C(=O)(C(F)(F)F)O,7.716111
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCN(CC5)CC6CC6)Cl.Cl.Cl.Cl,7.716111
CC1=C(C(=CC=C1)NC2=CC3=C(C=C2)N(N=C3)C4=CC=CC(=C4)C(=O)NCCN5CCNCC5)Cl.Cl.Cl.Cl,7.716111
COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=CC=C2)N3C=C(C=N3)NC(=O)NC4=CC=C(C=C4)C5=CC=CC=C5,7.716111
