smiles_canonical,ic50_nM,n_records,had_salt
O=C1CCCN1CCCNc1nc(Nc2ccc(-n3ccnc3)cc2)nc2c1ncn2-c1ccsc1,19.892,2,False
O=C1CN(C(=O)c2ccc3c(c2)CN(c2cccc(-c4nncn4C4CC4)n2)C3=O)CCN1,0.2,1,False
O=C1NC(=S)S/C1=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,33000.0,1,False
O=C1NC(=S)S/C1=C\c1cccc(Br)c1,33000.0,1,False
O=C1NC(=S)S/C1=C\c1cccnc1,33000.0,1,False
O=C1NC(=S)SC1=Cc1ccc(-c2ccccc2[N+](=O)[O-])o1,33.0,1,False
O=C1NC(=S)SC1=Cc1cccc(Br)c1,33.0,1,False
O=C1NC(=S)SC1=Cc1cccnc1,33.0,1,False
O=C1NCc2c1c1c3cc(O)ccc3[nH]c1c1[nH]c3ccccc3c21,943.9,3,False
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccc(O)cc3c21,370.37,2,False
O=C1Nc2cccc(n2)-c2nncn2C/C=C/COc2c(Br)cccc21,5050.0,2,False
O=C1Nc2cccc(n2)-c2nncn2CC=CCOc2c(Br)cccc21,5.05,2,False
O=C1Nc2cccc(n2)-c2nncn2CCCCCOc2ccccc21,10.888,10,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2cc(F)ccc21,4.4335,4,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(Br)cc21,15.5155,2,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(F)cc21,8.829,4,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CC4(COC4)C3)cc21,14.1265,4,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccc(N3CCOCC3)cc21,4.5,10,False
O=C1Nc2cccc(n2)-c2nncn2CCCCOc2ccccc21,6.105,4,False
O=C1Nc2cccc(n2)-c2nncn2CCCOc2ccccc21,83.5325,4,False
O=C1c2cc(-c3ccc(C4CC4)nc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,2,False
O=C1c2cc(-c3ccccn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnc3)c(Cl)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnc3)c(F)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnc3)c(OC3CCCC3)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnc3F)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cccnn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3ccncc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cnc(C4CC4)cn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cnc(C4CC4)nc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cncc(F)c3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.6,1,False
O=C1c2cc(-c3cnccc3Cl)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cnccc3F)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cncnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-c3cnn(C4CC4)c3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-n3cc(C4CC4)nn3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-n3ccnc3)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2cc(-n3cnc4ccccc43)ccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2ccc(-c3ccn[nH]3)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2ccc(C(=O)n3cccn3)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2ccc(NC(=O)C3(c4ccccc4)CC3)cc2CN1c1cccc(-c2nncn2C2CC2)n1,0.6,1,False
O=C1c2ccccc2CN1c1cccc(-c2nnc3n2C(CO)CC3)n1,2.85,2,False
O=C1c2ccccc2CN1c1cccc(-c2nnc3n2CCC3)n1,0.6,1,False
O=C1c2ccccc2CN1c1cccc(-c2nncn2C2CC2)n1,0.2,1,False
O=C1c2ccccc2CN1c1cccc(-c2nncn2CC2CCO2)n1,397.562165,2,False
O=C1c2ccccc2CN1c1cccc(-n2ccnn2)n1,0.6,1,False
O=C1c2ccccc2CN1c1cccc(-n2nncc2C2CC2)n1,0.2,1,False
O=C1c2ccccc2CN1c1cccc(C2N=Nc3cccn32)n1,5.5,1,False
O=C1c2ccccc2CN1c1nccc(-c2nncn2C2CC2)n1,5.5,1,False
O=c1[nH]cccc1-c1ccc(Nc2nccc(-c3ccc4nc(C5CC5)[nH]c(=O)c4c3)n2)cc1,19.226,2,True
O=c1c2ccccc2n(C2CCCCO2)n1-c1cccc(-c2nncn2C2CC2)n1,5.5,1,False
O=c1c2ccccc2sn1-c1cccc(-c2nncn2C2CC2)n1,5.5,1,False
OC1CCN(c2ccc(Nc3nccc(-c4cc(F)cc(N5CCN(C6CC6)CC5)c4)n3)cc2)CC1,19.226,2,True
Oc1ccc(CCNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3-c2ccsc2)cc1,14.596,2,False
Oc1ccc(CCNc2nc(N3CCN(c4ccccn4)CC3)nc3c2ncn3-c2ccsc2)cc1,21.34,2,False
Oc1ccc(CCNc2nc(NC3CCN(Cc4ccccc4)CC3)nc3c2ncn3Cc2ccc(C(F)(F)F)cc2)cc1,19.11,2,False
Oc1ccc(CCNc2ncnc3nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)[nH]c23)cc1,16.312,2,False
[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,5005.0,2,False
c1cc(-c2ccc3[nH]ncc3c2)nc(Nc2ccc(N3CCOCC3)cc2)n1,19.226,2,False
c1cc(-c2n[nH]c3ccc(-c4cn[nH]c4)cc23)cc(-n2cnc(C3CC3)c2)c1,137.43730000000002,2,False
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CC4)cc23)cc(-n2cnc(C3CC3)c2)c1,28.5225,4,False
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,38.638,4,False
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,29.801000000000002,4,False
c1cc(-c2n[nH]c3ccc(-c4nncn4C4CCCCC4)cc23)cc(-n2cnc(C3CC3)c2)c1,121.6215,2,False
c1cc(-n2cnc(N3CCOCC3)n2)ccc1Nc1ncc2ccc(-c3cn[nH]n3)cc2n1,19.226,2,True
c1cc(-n2cnc3c(NC4CC4)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cs1,16.3275,2,False
c1cc(-n2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nc32)cs1,15.3655,2,False
c1cc(-n2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(NCc4ccc5c(c4)OCO5)nc32)cs1,19.904,2,False
c1cc(-n2cnc3c(Nc4ccc5c(c4)OCO5)nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nc32)cs1,19.906,2,False
c1cc(-n2cnc3c(Nc4ccc5c(c4)OCO5)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cs1,9.829,2,False
c1cc(Nc2ccc3c(c2)OCO3)nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)n1,20.067,2,False
c1cc(Nc2ccc3c(c2)OCO3)nc(Nc2ccc(N3CCOCC3)cc2)n1,17.529,2,False
c1ccc(-c2ncn[nH]2)c(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)c1,19.226,2,False
c1ccc(-n2cnc3c(NCc4cccnc4)nc(Nc4ccc(N5CCOCC5)cc4)nc32)cc1,17.625999999999998,2,False
c1ccc(-n2cnc3c(Nc4ccc(N5CCOCC5)cc4)nc(Nc4cccnc4)nc32)cc1,15.881,2,False
c1ccc(CCn2nc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)cc2Nc2ccccc2)cc1,19.226,2,False
c1ccc(CCn2ncc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)c2Nc2ccccc2)cc1,19.226,2,False
c1ccc(CN2CCC(Nc3ccnc(Nc4ccc(N5CCOCC5)cc4)n3)CC2)cc1,12.759,2,False
c1ccc(CN2CCC(Nc3nc(N4CCN(Cc5ccc6c(c5)OCO6)CC4)nc4c3ncn4C3CCCCC3)CC2)cc1,11.0215,2,False
c1ccc(CN2CCC(Nc3nc(Nc4ccc(N5CCOCC5)cc4)nc4c3ncn4-c3ccsc3)CC2)cc1,9.332,2,False
c1ccc(CN2CCC(Nc3nc(Nc4ccc(N5CCOCC5)cc4)nc4c3ncn4C3CCCCC3)CC2)cc1,8.0135,2,False
c1ccc(CN2CCC(Nc3nc(Nc4ccc(N5CCOCC5)cc4)nc4nc[nH]c34)CC2)cc1,19.661,2,False
c1ccc(N2CCN(c3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(-c5ccsc5)c4n3)CC2)nc1,16.6315,2,False
c1ccc(N2CCN(c3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)CC2)nc1,22.755,2,False
c1ccc(Nc2cc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)nn2-c2ccccc2)cc1,19.226,2,False
c1ccc(Nc2ncc3cc(-c4cn[nH]c4)ccc3n2)cc1,5005.0,2,False
c1ccc(Nc2ncc3ccccc3n2)cc1,5005.0,2,False
c1ccc(Nc2ncnc3[nH]cnc23)cc1,10000.0,1,False
c1ccc(Nc2ncnc3nc[nH]c23)cc1,10.0,1,False
c1ccc(OCCNc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc3c2ncn3C2CCCCC2)cc1,18.4315,2,False
c1ccc(OCCNc2nc(Nc3ccc(-n4ccnc4)cc3)nc3c2ncn3C2CCCCC2)cc1,16.934,2,False
c1ccc(OCCNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3C2CCCCC2)cc1,6.322,2,False
c1ccc(Oc2ccc(Nc3nc(N4CCc5ccccc5C4)nc4c3ncn4-c3ccccc3)cc2)cc1,20.039,2,False
c1ccc2c(-c3nccc(Nc4ccc(N5CCOCC5)cc4)n3)csc2c1,21.812,2,False
c1ccc2c(c1)CCN(c1nccc(Nc3ccc(N4CCOCC4)cc3)n1)C2,14.088999999999999,2,False
c1ccc2c(c1)OCC(c1nc(N3CCOCC3)c3cc(-c4cn[nH]c4)ccc3n1)O2,19.226,2,True
c1cn(-c2ccc(Nc3nc4ncnc(Nc5ccc6c(c5)OCO6)c4[nH]3)cc2)cn1,21.892,2,False
c1cnc2ccc(Nc3nc(Nc4ccc(N5CCOCC5)cc4)c4[nH]cnc4n3)cc2c1,15.823999999999998,2,False
c1cncc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)nc3c2ncn3C2CCCCC2)c1,20.065,2,False
c1nc(N2CCCCC2)c2[nH]cnc2n1,17.0,1,False
c1nc(N2CCCCC2)c2nc[nH]c2n1,17000.0,1,False
c1nc(Nc2ccc(N3CCOCC3)cc2)c2[nH]c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)nc2n1,13.775,2,False
